profileName,beerId,beerName,beerABV,beerStyle,reviewSentence,appearanceRate,aromaRate,palateRate,tasteRate,appearance,aroma,palate,taste
beerfan82,59382,Millstream Back Road Stout,,Oatmeal Stout,if you are a fan of darker beers this one will be the one for you,3.5,4.0,3.5,3.5,0,0.0,0,0
beerfan82,59382,Millstream Back Road Stout,,Oatmeal Stout,its tastes are complex enough for a dark beer fan,3.5,4.0,3.5,3.5,0,0.0,0,1
beergeek279,276,Sierra Nevada Pale Ale,5.6,American Pale Ale (APA),this beer pours amber with a fair bit of head,4.0,4.0,4.5,4.5,1,0.0,0,0
beergeek279,276,Sierra Nevada Pale Ale,5.6,American Pale Ale (APA),the smell is hoppy with a bit of flower to it,4.0,4.0,4.5,4.5,0,1.0,0,0
beergeek279,276,Sierra Nevada Pale Ale,5.6,American Pale Ale (APA),on tasting it has a fair bit of hoppy taste without overwhelming the rest of the beer,4.0,4.0,4.5,4.5,0,0.0,0,1
beergeek279,276,Sierra Nevada Pale Ale,5.6,American Pale Ale (APA),at 56 abv the alcohol is low enough to be able to have quite a few in a session this is a classic beer and with sns fair bit of distribution should be available just about anywhere,4.0,4.0,4.5,4.5,0,0.0,0,0
beergeek279,598,Lindemans Pêche,4.0,Lambic - Fruit,well reviewing this is more like reviewing wine than reviewing any beer,4.0,4.0,4.0,4.5,0,0.0,0,0
beergeek279,598,Lindemans Pêche,4.0,Lambic - Fruit,the color was golden and there was no head,4.0,4.0,4.0,4.5,1,0.0,0,0
beergeek279,598,Lindemans Pêche,4.0,Lambic - Fruit,the smell was well very peachy the taste was very sweet with very little hint of the lambic itself,4.0,4.0,4.0,4.5,0,1.0,0,1
beergeek279,598,Lindemans Pêche,4.0,Lambic - Fruit,the mouthfeel was quite smooth as would be expected,4.0,4.0,4.0,4.5,0,0.0,1,0
beergeek279,598,Lindemans Pêche,4.0,Lambic - Fruit,one or two of these would be drinkable although i think beyond that the sweetness would become too cloying,4.0,4.0,4.0,4.5,0,0.0,0,0
beergeek279,598,Lindemans Pêche,4.0,Lambic - Fruit,all in all an excellent dessert drink and a drink i would gladly give someone who normally doesnt like beer,4.0,4.0,4.0,4.5,0,0.0,0,0
beergeek279,700,St. Pauli Girl,4.9,German Pilsener,i was suspicious of this beer based on its ta marketing and it certainly didnt do much to change my thoughts,3.5,3.0,3.0,2.5,0,0.0,0,0
beergeek279,700,St. Pauli Girl,4.9,German Pilsener,the smell was fairly acrid similar to grolsch,3.5,3.0,3.0,2.5,0,1.0,0,0
beergeek279,700,St. Pauli Girl,4.9,German Pilsener,the taste was about the same,3.5,3.0,3.0,2.5,0,0.0,0,1
beergeek279,700,St. Pauli Girl,4.9,German Pilsener,a fairly typical green bottled eurolager with a very acidic taste to it,3.5,3.0,3.0,2.5,0,0.0,0,1
beergeek279,700,St. Pauli Girl,4.9,German Pilsener,as for drinkability im sure that it would be a nice light summer session brew,3.5,3.0,3.0,2.5,0,0.0,0,0
beergeek279,700,St. Pauli Girl,4.9,German Pilsener,at least the girl on the bottle was happy,3.5,3.0,3.0,2.5,0,0.0,0,0
beergeek279,1622,Stoudt's Scarlet Lady ESB,5.0,Extra Special / Strong Bitter (ESB),i was impressed with the apa so i figured id give the scarlet lady a try and i wasnt disappointed,4.0,4.5,4.0,4.0,0,0.0,0,0
beergeek279,1622,Stoudt's Scarlet Lady ESB,5.0,Extra Special / Strong Bitter (ESB),the beer pours a dark amber color with a fair bit of head,4.0,4.5,4.0,4.0,1,0.0,0,0
beergeek279,1622,Stoudt's Scarlet Lady ESB,5.0,Extra Special / Strong Bitter (ESB),the smell is a nice mix of wheat and flower and simply smells wonderful,4.0,4.5,4.0,4.0,0,1.0,0,0
beergeek279,1622,Stoudt's Scarlet Lady ESB,5.0,Extra Special / Strong Bitter (ESB),fortunately the taste of the beer doesnt disappoint either,4.0,4.5,4.0,4.0,0,0.0,0,1
beergeek279,1622,Stoudt's Scarlet Lady ESB,5.0,Extra Special / Strong Bitter (ESB),the original taste fades into a lovely bitter wheat aftertaste,4.0,4.5,4.0,4.0,0,0.0,0,1
beergeek279,1622,Stoudt's Scarlet Lady ESB,5.0,Extra Special / Strong Bitter (ESB),i could certainly have more than one of these if i wasnt testing as it seems to overwhelm the pallette with flavor,4.0,4.5,4.0,4.0,0,0.0,1,0
beergeek279,1622,Stoudt's Scarlet Lady ESB,5.0,Extra Special / Strong Bitter (ESB),id buy another of these any day,4.0,4.5,4.0,4.0,0,0.0,0,0
beergeek279,3490,Augustijn Grand Cru,9.0,Belgian Strong Pale Ale,the augustjin grand cru poured an amber color,4.0,4.0,4.5,4.0,1,0.0,0,0
beergeek279,3490,Augustijn Grand Cru,9.0,Belgian Strong Pale Ale,the smell was somewhat flowery,4.0,4.0,4.5,4.0,0,1.0,0,0
beergeek279,3490,Augustijn Grand Cru,9.0,Belgian Strong Pale Ale,the taste was about as dry as ive tasted in a belgian and im generally surprised to see that the abv is 9 because it didnt taste remotely that strong this was relatively smooth in mouthfeel,4.0,4.0,4.5,4.0,0,0.0,1,1
beergeek279,3490,Augustijn Grand Cru,9.0,Belgian Strong Pale Ale,i prefer my belgians a bit sweeter but as far as drinkability goes someone could have more than one or two,4.0,4.0,4.5,4.0,0,0.0,0,0
beergeek279,3490,Augustijn Grand Cru,9.0,Belgian Strong Pale Ale,if you like dry belgians this would certainly be a fine choice although the alcohol in this one will sneak up on you so enjoy carefully,4.0,4.0,4.5,4.0,0,0.0,0,0
beerguru,108,Samuel Adams Cherry Wheat,5.3,Fruit / Vegetable Beer,pours a thin orangeamber color with an fair head with ok retention,3.0,2.5,2.5,2.0,1,0.0,0,0
beerguru,108,Samuel Adams Cherry Wheat,5.3,Fruit / Vegetable Beer,not cloudy like you would expect a wheat to be,3.0,2.5,2.5,2.0,1,0.0,0,0
beerguru,108,Samuel Adams Cherry Wheat,5.3,Fruit / Vegetable Beer,strong overpowering very sweet smell of cherries,3.0,2.5,2.5,2.0,0,1.0,0,0
beerguru,108,Samuel Adams Cherry Wheat,5.3,Fruit / Vegetable Beer,no beer smell to be found,3.0,2.5,2.5,2.0,0,1.0,0,0
beerguru,108,Samuel Adams Cherry Wheat,5.3,Fruit / Vegetable Beer,taste is overboard with the cherries reminds me of cherry flavored cough medicine,3.0,2.5,2.5,2.0,0,0.0,0,1
beerguru,108,Samuel Adams Cherry Wheat,5.3,Fruit / Vegetable Beer,very artificial flavors without balance,3.0,2.5,2.5,2.0,0,0.0,0,1
beerguru,108,Samuel Adams Cherry Wheat,5.3,Fruit / Vegetable Beer,mouthfeel is fine for the style,3.0,2.5,2.5,2.0,0,0.0,1,0
beerguru,108,Samuel Adams Cherry Wheat,5.3,Fruit / Vegetable Beer,just not my favorite style drinkability is greatly influenced by the incredibly nauseating smell and taste of the artificial cherry flavor,3.0,2.5,2.5,2.0,0,0.0,0,0
beerguru,108,Samuel Adams Cherry Wheat,5.3,Fruit / Vegetable Beer,summary i am normally a huge sam adams fan and i love wheat beers but his was just too fruity and sweet for my taste,3.0,2.5,2.5,2.0,0,0.0,0,0
beerguru,1161,Indian Brown Ale,7.2,American Brown Ale,poured up nice looked great rich dark brown hue approaching black,4.0,3.0,2.0,2.5,1,0.0,0,0
beerguru,1161,Indian Brown Ale,7.2,American Brown Ale,had a thin flat head,4.0,3.0,2.0,2.5,1,0.0,0,0
beerguru,1161,Indian Brown Ale,7.2,American Brown Ale,smelled of hops and caramel,4.0,3.0,2.0,2.5,0,1.0,0,0
beerguru,1161,Indian Brown Ale,7.2,American Brown Ale,taste of caramel with massive hops and a slite hint of coffee chocolate,4.0,3.0,2.0,2.5,0,0.0,0,1
beerguru,1161,Indian Brown Ale,7.2,American Brown Ale,mf had a bitter burnt unpleasant aftertaste,4.0,3.0,2.0,2.5,0,0.0,1,1
beerguru,1161,Indian Brown Ale,7.2,American Brown Ale,not at all what i expected from dogfish,4.0,3.0,2.0,2.5,0,0.0,0,0
beerguru,1161,Indian Brown Ale,7.2,American Brown Ale,i was disappointed,4.0,3.0,2.0,2.5,0,0.0,0,0
beerguru,1161,Indian Brown Ale,7.2,American Brown Ale,im not sure if i was having a bad day or i got a bad bottle,4.0,3.0,2.0,2.5,0,0.0,0,0
beerguru,1161,Indian Brown Ale,7.2,American Brown Ale,i will have to give it another chance soon,4.0,3.0,2.0,2.5,0,0.0,0,0
beerguru,1237,Haywire Hefeweizen,5.2,American Pale Wheat Ale,when i opened the bottle i noticed sediment on one side of the neck as if the bottle had been stored on its side,3.5,3.0,2.0,2.5,0,0.0,0,0
beerguru,1237,Haywire Hefeweizen,5.2,American Pale Wheat Ale,it looked inviting like a light cloudy hefeweizen should,3.5,3.0,2.0,2.5,1,0.0,0,0
beerguru,1237,Haywire Hefeweizen,5.2,American Pale Wheat Ale,nice head initially but it subsided quicky,3.5,3.0,2.0,2.5,1,0.0,0,0
beerguru,1237,Haywire Hefeweizen,5.2,American Pale Wheat Ale,the beer had a flat dull almost indistinguishable smell,3.5,3.0,2.0,2.5,0,1.0,0,0
beerguru,1237,Haywire Hefeweizen,5.2,American Pale Wheat Ale,the taste was less than average and had a unpleasant chalky aftertaste,3.5,3.0,2.0,2.5,0,0.0,0,1
beerguru,1237,Haywire Hefeweizen,5.2,American Pale Wheat Ale,the citrus is in there but it is not worth the mucky taste that follows,3.5,3.0,2.0,2.5,0,0.0,0,1
beerguru,1237,Haywire Hefeweizen,5.2,American Pale Wheat Ale,overall drinkability lets just say i will not buy this one again,3.5,3.0,2.0,2.5,0,0.0,0,0
beerguru,1856,St. Bernardus Pater 6,6.7,Dubbel,a poured a hazy rich amberbrown with a nice firm head very effervescent throughout the entire,4.0,4.0,4.5,4.5,1,0.0,0,0
beerguru,1856,St. Bernardus Pater 6,6.7,Dubbel,s aroma is yeasty very pleasant with a hint of fruit,4.0,4.0,4.5,4.5,0,1.0,0,0
beerguru,1856,St. Bernardus Pater 6,6.7,Dubbel,t wonderful example of a belgian dubbel,4.0,4.0,4.5,4.5,0,0.0,0,1
beerguru,1856,St. Bernardus Pater 6,6.7,Dubbel,the ale is smooth on the palette moderately heavy in the mouth,4.0,4.0,4.5,4.5,0,0.0,0,1
beerguru,1856,St. Bernardus Pater 6,6.7,Dubbel,m creamy light malty,4.0,4.0,4.5,4.5,0,0.0,1,0
beerguru,1856,St. Bernardus Pater 6,6.7,Dubbel,delicious,4.0,4.0,4.5,4.5,0,0.0,0,0
beerguru,1856,St. Bernardus Pater 6,6.7,Dubbel,d wonderful brew,4.0,4.0,4.5,4.5,0,0.0,0,0
beerguru,1856,St. Bernardus Pater 6,6.7,Dubbel,wish i had more,4.0,4.0,4.5,4.5,0,0.0,0,0
beerguru,1856,St. Bernardus Pater 6,6.7,Dubbel,thank you mrbooth89,4.0,4.0,4.5,4.5,0,0.0,0,0
beerguru,2755,Pacífico,4.8,American Adjunct Lager,poured a pale watery yellow with a thin head,3.0,2.5,3.0,2.5,1,0.0,0,0
beerguru,2755,Pacífico,4.8,American Adjunct Lager,had a slight off odor,3.0,2.5,3.0,2.5,0,1.0,0,0
beerguru,2755,Pacífico,4.8,American Adjunct Lager,i may have procured a bad bottle but i detected a slight soapy taste,3.0,2.5,3.0,2.5,0,0.0,0,1
beerguru,2755,Pacífico,4.8,American Adjunct Lager,i will have to try it with a lime a big plate of enchiladas next time,3.0,2.5,3.0,2.5,0,0.0,0,0
beerguru,2755,Pacífico,4.8,American Adjunct Lager,overall better than corona but that aint saying much,3.0,2.5,3.0,2.5,0,0.0,0,0
beerguy101,131,Ayinger Celebrator Doppelbock,6.7,Doppelbock,dark brown color large head,4.5,4.5,4.5,5.0,1,0.0,0,0
beerguy101,131,Ayinger Celebrator Doppelbock,6.7,Doppelbock,very pronounced sweet malts,4.5,4.5,4.5,5.0,0,1.0,0,1
beerguy101,131,Ayinger Celebrator Doppelbock,6.7,Doppelbock,rich very full taste expansive,4.5,4.5,4.5,5.0,0,0.0,0,1
beerguy101,131,Ayinger Celebrator Doppelbock,6.7,Doppelbock,full bodied,4.5,4.5,4.5,5.0,0,0.0,1,0
beerguy101,131,Ayinger Celebrator Doppelbock,6.7,Doppelbock,mouthfeel is smooth creamy and rich,4.5,4.5,4.5,5.0,0,0.0,1,0
beerguy101,131,Ayinger Celebrator Doppelbock,6.7,Doppelbock,hop taste is very subtle nicely offsets the intense malts,4.5,4.5,4.5,5.0,0,0.0,0,1
beerguy101,131,Ayinger Celebrator Doppelbock,6.7,Doppelbock,nearly syrupy,4.5,4.5,4.5,5.0,0,0.0,1,0
beerguy101,131,Ayinger Celebrator Doppelbock,6.7,Doppelbock,finish is dry,4.5,4.5,4.5,5.0,0,0.0,0,1
beerguy101,131,Ayinger Celebrator Doppelbock,6.7,Doppelbock,aftertaste is malty and rich,4.5,4.5,4.5,5.0,0,0.0,0,1
beerguy101,131,Ayinger Celebrator Doppelbock,6.7,Doppelbock,exceptional,4.5,4.5,4.5,5.0,0,0.0,0,0
beerguy101,131,Ayinger Celebrator Doppelbock,6.7,Doppelbock,sensational beer,4.5,4.5,4.5,5.0,0,0.0,0,0
beerguy101,131,Ayinger Celebrator Doppelbock,6.7,Doppelbock,hall of fame,4.5,4.5,4.5,5.0,0,0.0,0,0
beerguy101,664,Aass Bock,6.5,Bock,deep red brown color,4.0,4.0,4.0,4.0,1,0.0,0,0
beerguy101,664,Aass Bock,6.5,Bock,medium foamy head,4.0,4.0,4.0,4.0,1,0.0,0,0
beerguy101,664,Aass Bock,6.5,Bock,coffee and chocolate aroma,4.0,4.0,4.0,4.0,0,1.0,0,0
beerguy101,664,Aass Bock,6.5,Bock,full bodied bock,4.0,4.0,4.0,4.0,0,0.0,1,0
beerguy101,664,Aass Bock,6.5,Bock,malty and hoppy,4.0,4.0,4.0,4.0,0,1.0,0,1
beerguy101,664,Aass Bock,6.5,Bock,malts are slightly sweet,4.0,4.0,4.0,4.0,0,1.0,0,1
beerguy101,664,Aass Bock,6.5,Bock,coffee and chocolate flavor,4.0,4.0,4.0,4.0,0,0.0,0,1
beerguy101,664,Aass Bock,6.5,Bock,nice balance,4.0,4.0,4.0,4.0,0,0.0,0,0
beerguy101,664,Aass Bock,6.5,Bock,full flavor,4.0,4.0,4.0,4.0,0,0.0,0,1
beerguy101,664,Aass Bock,6.5,Bock,mouthfeel is full and round,4.0,4.0,4.0,4.0,0,0.0,1,0
beerguy101,664,Aass Bock,6.5,Bock,finish is clean and slightly dry,4.0,4.0,4.0,4.0,0,0.0,0,1
beerguy101,664,Aass Bock,6.5,Bock,aftertaste is slightly bitter a very slight alcohol bite in the aftertaste,4.0,4.0,4.0,4.0,0,0.0,0,1
beerguy101,664,Aass Bock,6.5,Bock,nice bock,4.0,4.0,4.0,4.0,0,0.0,0,0
beerguy101,2178,Jubelale,6.7,Winter Warmer,deep ruby color medium foamy head,4.0,4.5,4.5,4.0,1,0.0,0,0
beerguy101,2178,Jubelale,6.7,Winter Warmer,rich malt aroma,4.0,4.5,4.5,4.0,0,1.0,0,0
beerguy101,2178,Jubelale,6.7,Winter Warmer,tastes very different from the 2001 edition,4.0,4.5,4.5,4.0,0,0.0,0,0
beerguy101,2178,Jubelale,6.7,Winter Warmer,rich malt flavor molasses spices and spruce,4.0,4.5,4.5,4.0,0,0.0,0,1
beerguy101,2178,Jubelale,6.7,Winter Warmer,not as hoppy as the 2001,4.0,4.5,4.5,4.0,0,0.0,0,0
beerguy101,2178,Jubelale,6.7,Winter Warmer,chocolate malts and a touch of banana and clove,4.0,4.5,4.5,4.0,0,1.0,0,1
beerguy101,2178,Jubelale,6.7,Winter Warmer,mouthfeel is full and round,4.0,4.5,4.5,4.0,0,0.0,1,0
beerguy101,2178,Jubelale,6.7,Winter Warmer,finish is clean and smooth,4.0,4.5,4.5,4.0,0,0.0,0,1
beerguy101,2178,Jubelale,6.7,Winter Warmer,aftertaste us slightly bitter,4.0,4.5,4.5,4.0,0,0.0,0,1
beerguy101,2178,Jubelale,6.7,Winter Warmer,nice and warming,4.0,4.5,4.5,4.0,0,0.0,1,0
beerguy101,2178,Jubelale,6.7,Winter Warmer,great for winter evening sipping,4.0,4.5,4.5,4.0,0,0.0,0,0
beerguy101,4202,Hell Or High Watermelon Wheat Beer,4.9,Fruit / Vegetable Beer,light gold color,3.5,3.5,3.0,3.0,1,0.0,0,0
beerguy101,4202,Hell Or High Watermelon Wheat Beer,4.9,Fruit / Vegetable Beer,a light bodied wheat ale,3.5,3.5,3.0,3.0,1,0.0,0,0
beerguy101,4202,Hell Or High Watermelon Wheat Beer,4.9,Fruit / Vegetable Beer,fruit flavor is very subtle its there but masked,3.5,3.5,3.0,3.0,0,0.0,0,1
beerguy101,4202,Hell Or High Watermelon Wheat Beer,4.9,Fruit / Vegetable Beer,very smooth taste,3.5,3.5,3.0,3.0,0,0.0,0,1
beerguy101,4202,Hell Or High Watermelon Wheat Beer,4.9,Fruit / Vegetable Beer,mouthfeel is full and round,3.5,3.5,3.0,3.0,0,0.0,1,0
beerguy101,4202,Hell Or High Watermelon Wheat Beer,4.9,Fruit / Vegetable Beer,finish is clean and smooth,3.5,3.5,3.0,3.0,0,0.0,1,0
beerguy101,4202,Hell Or High Watermelon Wheat Beer,4.9,Fruit / Vegetable Beer,aftertaste is neutral,3.5,3.5,3.0,3.0,0,0.0,0,1
beerguy101,4202,Hell Or High Watermelon Wheat Beer,4.9,Fruit / Vegetable Beer,a good wheat beer but the melon taste is not really noticeable,3.5,3.5,3.0,3.0,0,0.0,0,0
beerguy101,6502,Cinder Cone Red,5.4,American Amber / Red Ale,tasted on tap at obf 2002,3.5,3.5,4.0,4.0,0,0.0,0,0
beerguy101,6502,Cinder Cone Red,5.4,American Amber / Red Ale,deep red color,3.5,3.5,4.0,4.0,1,0.0,0,0
beerguy101,6502,Cinder Cone Red,5.4,American Amber / Red Ale,a medium bodied red ale,3.5,3.5,4.0,4.0,0,0.0,1,0
beerguy101,6502,Cinder Cone Red,5.4,American Amber / Red Ale,malty and fairly hoppy,3.5,3.5,4.0,4.0,0,1.0,0,1
beerguy101,6502,Cinder Cone Red,5.4,American Amber / Red Ale,good flavor,3.5,3.5,4.0,4.0,0,0.0,0,1
beerguy101,6502,Cinder Cone Red,5.4,American Amber / Red Ale,mouthfeel is full and round,3.5,3.5,4.0,4.0,0,0.0,1,0
beerguy101,6502,Cinder Cone Red,5.4,American Amber / Red Ale,finish is clean and crisp,3.5,3.5,4.0,4.0,0,0.0,0,1
beerguy101,6502,Cinder Cone Red,5.4,American Amber / Red Ale,aftertaste is bitter,3.5,3.5,4.0,4.0,0,0.0,0,1
beerguy101,6502,Cinder Cone Red,5.4,American Amber / Red Ale,nice beer,3.5,3.5,4.0,4.0,0,0.0,0,0
beerinator,358,XS Imperial India Pale Ale,,American Double / Imperial IPA,appearance light caramel vanilla colored head,4.0,4.0,4.0,4.5,1,0.0,0,0
beerinator,358,XS Imperial India Pale Ale,,American Double / Imperial IPA,clean citrusy very dry aroma,4.0,4.0,4.0,4.5,0,1.0,0,0
beerinator,358,XS Imperial India Pale Ale,,American Double / Imperial IPA,taste beginning is pretty acidic,4.0,4.0,4.0,4.5,0,0.0,0,1
beerinator,358,XS Imperial India Pale Ale,,American Double / Imperial IPA,very hoppy,4.0,4.0,4.0,4.5,0,0.0,0,1
beerinator,358,XS Imperial India Pale Ale,,American Double / Imperial IPA,malt presence firm balancing hoppyness,4.0,4.0,4.0,4.5,0,0.0,0,1
beerinator,358,XS Imperial India Pale Ale,,American Double / Imperial IPA,slight notes of oakyness,4.0,4.0,4.0,4.5,0,0.0,0,1
beerinator,358,XS Imperial India Pale Ale,,American Double / Imperial IPA,like it was aged in chardonnay style,4.0,4.0,4.0,4.5,0,0.0,0,1
beerinator,358,XS Imperial India Pale Ale,,American Double / Imperial IPA,notes not for beginners,4.0,4.0,4.0,4.5,0,0.0,0,0
beerinator,358,XS Imperial India Pale Ale,,American Double / Imperial IPA,true hopheads need apply,4.0,4.0,4.0,4.5,0,0.0,0,0
beerinator,358,XS Imperial India Pale Ale,,American Double / Imperial IPA,initially it tastes hoppier than expected,4.0,4.0,4.0,4.5,0,0.0,0,1
beerinator,358,XS Imperial India Pale Ale,,American Double / Imperial IPA,enjoy with sharp flavored cheeses,4.0,4.0,4.0,4.5,0,0.0,0,0
beerinator,407,Blue Star Great American Wheat Beer,,American Pale Wheat Ale,slightly cloudy straw colored beer with a whitish head,3.5,3.0,3.0,2.5,1,0.0,0,0
beerinator,407,Blue Star Great American Wheat Beer,,American Pale Wheat Ale,the nose is accentuated with a slight hint of clove,3.5,3.0,3.0,2.5,0,1.0,0,0
beerinator,407,Blue Star Great American Wheat Beer,,American Pale Wheat Ale,the beer tastes clean with very little fruit or clove showing up on the tongue,3.5,3.0,3.0,2.5,0,0.0,1,1
beerinator,407,Blue Star Great American Wheat Beer,,American Pale Wheat Ale,pretty good beer for style,3.5,3.0,3.0,2.5,0,0.0,0,0
beerinator,407,Blue Star Great American Wheat Beer,,American Pale Wheat Ale,this isnt a beer or a style that i get really excited about,3.5,3.0,3.0,2.5,0,0.0,0,0
beerinator,407,Blue Star Great American Wheat Beer,,American Pale Wheat Ale,but it would be a good beer to introduce beer newbies into the world of wheat,3.5,3.0,3.0,2.5,0,0.0,0,0
beerinator,3678,Stone Old Guardian Barley Wine Style Ale 2002,9.91,American Barleywine,ruby brown with a nice longlasting tan head,4.5,4.5,4.5,4.0,1,0.0,0,0
beerinator,3678,Stone Old Guardian Barley Wine Style Ale 2002,9.91,American Barleywine,the aroma is saturated with heavy malt upfront,4.5,4.5,4.5,4.0,0,1.0,0,0
beerinator,3678,Stone Old Guardian Barley Wine Style Ale 2002,9.91,American Barleywine,but the citrusy hop aroma is boldly present as well,4.5,4.5,4.5,4.0,0,1.0,0,0
beerinator,3678,Stone Old Guardian Barley Wine Style Ale 2002,9.91,American Barleywine,pretty sweet on the front of the tongue,4.5,4.5,4.5,4.0,0,0.0,0,1
beerinator,3678,Stone Old Guardian Barley Wine Style Ale 2002,9.91,American Barleywine,followed by a strong bitterness,4.5,4.5,4.5,4.0,0,0.0,0,1
beerinator,3678,Stone Old Guardian Barley Wine Style Ale 2002,9.91,American Barleywine,the finish is extremely bitter,4.5,4.5,4.5,4.0,0,0.0,0,1
